DSA Sheet

Arrays
Easy/Medium,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/ ,unsolved
Easy/Medium,https://leetcode.com/problems/reorganize-string/ ,unsolved
Easy/Medium,https://leetcode.com/problems/find-the-most-competitive-subsequence/ ,unsolved
Easy/Medium,https://practice.geeksforgeeks.org/problems/smallest-positive-missing-number-1587115621/1/ ,unsolved
Easy/Medium,https://practice.geeksforgeeks.org/problems/largest-subarray-with-0-sum/1/ ,unsolved
Easy/Medium,https://leetcode.com/problems/k-closest-points-to-origin/ ,unsolved
Hard,https://leetcode.com/problems/minimum-number-of-refueling-stops/ ,unsolved
Hard,https://leetcode.com/problems/minimum-cost-to-hire-k-workers/ ,unsolved
Hard,https://leetcode.com/problems/swim-in-rising-water/ ,unsolved
Hard,https://leetcode.com/problems/sliding-window-maximum/ ,unsolved

Dynamic Programming ,unsolved
Easy,https://leetcode.com/problems/climbing-stairs ,unsolved
Easy,https://leetcode.com/problems/maximum-product-subarray/ ,unsolved
Easy,https://leetcode.com/problems/ones-and-zeroes/ ,unsolved
Easy,https://leetcode.com/problems/counting-bits/ ,unsolved
Medium,https://leetcode.com/problems/knight-dialer/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/cutted-segments1642/1 ,unsolved
Medium,https://leetcode.com/problems/unique-paths/ ,unsolved
Medium,https://leetcode.com/problems/minimum-path-sum/ ,unsolved
Medium,https://leetcode.com/problems/coin-change/ ,unsolved
Medium,https://leetcode.com/problems/decode-ways/ ,unsolved
Medium,https://leetcode.com/problems/maximum-length-of-repeated-subarray/ ,unsolved
Medium,https://leetcode.com/problems/longest-increasing-subsequence/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/longest-common-substring1452/1 ,unsolved
Medium,https://leetcode.com/problems/count-square-submatrices-with-all-ones/ ,unsolved
Medium,https://leetcode.com/problems/maximal-square/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/mobile-numeric-keypad5456/1 ,unsolved
Medium,https://www.geeksforgeeks.org/weighted-job-scheduling/ ,unsolved
Medium,https://leetcode.com/problems/delete-and-earn/ ,unsolved
Medium,https://leetcode.com/problems/range-sum-query-2d-immutable/ ,unsolved
Hard,https://www.geeksforgeeks.org/optimal-binary-search-tree-dp-24/ ,unsolved
Hard,https://leetcode.com/problems/frog-jump/ ,unsolved
Hard,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/ ,unsolved
Hard,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/ ,unsolved
Hard,https://www.geeksforgeeks.org/largest-area-rectangular-sub-matrix-equal-number-1s-0s/ ,unsolved
Hard,https://leetcode.com/problems/trapping-rain-water/ ,unsolved
Hard,https://leetcode.com/problems/minimum-cost-to-merge-stones/ ,unsolved
Hard,https://leetcode.com/problems/count-different-palindromic-subsequences/ ,unsolved
Hard,https://leetcode.com/problems/maximal-rectangle/ ,unsolved
Hard,https://leetcode.com/problems/burst-balloons/ ,unsolved
Hard,https://leetcode.com/problems/super-egg-drop/ ,unsolved

Two Pointer Approach ,unsolved
Medium,https://leetcode.com/problems/sort-colors/ ,unsolved
Medium,https://leetcode.com/problems/longest-repeating-character-replacement/ ,unsolved
Medium,https://leetcode.com/problems/maximum-number-of-visible-points/ ,unsolved

Greedy Algorithms ,unsolved
Easy/Medium,https://leetcode.com/problems/gas-station/ ,unsolved
Easy/Medium,https://www.geeksforgeeks.org/minimum-cost-for-acquiring-all-coins-with-k-extra-coins-allowed-with-every-coin/ ,unsolved
Easy/Medium,https://leetcode.com/problems/restore-the-array-from-adjacent-pairs/ ,unsolved
Easy/Medium,https://leetcode.com/problems/task-scheduler/ ,unsolved
Easy/Medium,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique/ ,unsolved
Easy/Medium,https://leetcode.com/problems/remove-k-digits/ ,unsolved
Easy/Medium,https://www.spoj.com/problems/CHOCOLA/ ,unsolved
Easy/Medium,https://leetcode.com/problems/non-overlapping-intervals/ ,unsolved
Easy/Medium,https://leetcode.com/problems/minimum-deletion-cost-to-avoid-repeating-letters/ ,unsolved
Easy/Medium,https://www.geeksforgeeks.org/minimum-sum-two-numbers-formed-digits-array-2/ ,unsolved

Backtracking
Medium,https://leetcode.com/problems/combination-sum-ii/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/subset-sum-problem2014/1 ,unsolved
Medium,https://leetcode.com/problems/combinations/ ,unsolved
Medium,https://leetcode.com/problems/subsets-ii/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/m-coloring-problem-1587115620/1 ,unsolved
Medium,https://leetcode.com/problems/beautiful-arrangement/ ,unsolved
Medium,https://leetcode.com/problems/palindrome-partitioning/ ,unsolved
Medium,https://leetcode.com/problems/permutations-ii/ ,unsolved
Hard,https://leetcode.com/problems/word-search-ii/ ,unsolved
Hard,https://leetcode.com/problems/sudoku-solver/ ,unsolved
Hard,https://leetcode.com/problems/n-queens/ ,unsolved
Hard,https://leetcode.com/problems/unique-paths-iii/ ,unsolved
Hard,https://www.geeksforgeeks.org/find-maximum-number-possible-by-doing-at-most-k-swaps/ ,unsolved
